Generic ID,YouTube Video ID,Frame Number
v_g012_056507,Ioue-_Y5izQ,56507
v_g012_056516,Ioue-_Y5izQ,56516
v_g013_000723,KgOl7aX-k6c,723
v_g013_000732,KgOl7aX-k6c,732
v_g013_001174,KgOl7aX-k6c,1174
v_g013_001183,KgOl7aX-k6c,1183
v_g013_006513,KgOl7aX-k6c,6513
v_g013_006522,KgOl7aX-k6c,6522
v_g013_008253,KgOl7aX-k6c,8253
v_g013_008262,KgOl7aX-k6c,8262
v_g013_008773,KgOl7aX-k6c,8773
v_g013_008782,KgOl7aX-k6c,8782
v_g013_009359,KgOl7aX-k6c,9359
v_g013_009368,KgOl7aX-k6c,9368
v_g013_010219,KgOl7aX-k6c,10219
v_g013_010228,KgOl7aX-k6c,10228
v_g013_010779,KgOl7aX-k6c,10779
v_g013_010788,KgOl7aX-k6c,10788
v_g013_011750,KgOl7aX-k6c,11750
v_g013_011759,KgOl7aX-k6c,11759
v_g013_012477,KgOl7aX-k6c,12477
v_g013_012486,KgOl7aX-k6c,12486
v_g013_014730,KgOl7aX-k6c,14730
v_g013_014739,KgOl7aX-k6c,14739
v_g013_015552,KgOl7aX-k6c,15552
v_g013_015561,KgOl7aX-k6c,15561
v_g013_018979,KgOl7aX-k6c,18979
v_g013_018988,KgOl7aX-k6c,18988
v_g013_020237,KgOl7aX-k6c,20237
v_g013_020246,KgOl7aX-k6c,20246
v_g013_021419,KgOl7aX-k6c,21419
v_g013_021428,KgOl7aX-k6c,21428
v_g013_023193,KgOl7aX-k6c,23193
v_g013_023202,KgOl7aX-k6c,23202
v_g013_023215,KgOl7aX-k6c,23215
v_g013_023665,KgOl7aX-k6c,23665
v_g013_023674,KgOl7aX-k6c,23674
v_g013_024093,KgOl7aX-k6c,24093
v_g013_024102,KgOl7aX-k6c,24102
v_g013_024104,KgOl7aX-k6c,24104
v_g013_024554,KgOl7aX-k6c,24554
v_g013_024563,KgOl7aX-k6c,24563
v_g013_026065,KgOl7aX-k6c,26065
v_g013_026074,KgOl7aX-k6c,26074
v_g013_026702,KgOl7aX-k6c,26702
v_g013_026711,KgOl7aX-k6c,26711
v_g013_027204,KgOl7aX-k6c,27204
v_g013_027213,KgOl7aX-k6c,27213
v_g013_028256,KgOl7aX-k6c,28256
v_g013_028265,KgOl7aX-k6c,28265
v_g013_030068,KgOl7aX-k6c,30068
v_g013_030077,KgOl7aX-k6c,30077
v_g013_031658,KgOl7aX-k6c,31658
v_g013_031667,KgOl7aX-k6c,31667
v_g013_031954,KgOl7aX-k6c,31954
v_g013_031963,KgOl7aX-k6c,31963
v_g013_034431,KgOl7aX-k6c,34431
v_g013_034440,KgOl7aX-k6c,34440
v_g013_035083,KgOl7aX-k6c,35083
v_g013_035092,KgOl7aX-k6c,35092
v_g013_035796,KgOl7aX-k6c,35796
v_g013_035805,KgOl7aX-k6c,35805
v_g013_036316,KgOl7aX-k6c,36316
v_g013_036325,KgOl7aX-k6c,36325
v_g013_037093,KgOl7aX-k6c,37093
v_g013_037102,KgOl7aX-k6c,37102
v_g013_037470,KgOl7aX-k6c,37470
v_g013_037479,KgOl7aX-k6c,37479
v_g013_038881,KgOl7aX-k6c,38881
v_g013_038890,KgOl7aX-k6c,38890
v_g013_040038,KgOl7aX-k6c,40038
v_g013_040047,KgOl7aX-k6c,40047
v_g013_043142,KgOl7aX-k6c,43142
v_g013_043592,KgOl7aX-k6c,43592
v_g013_043601,KgOl7aX-k6c,43601
v_g013_044023,KgOl7aX-k6c,44023
v_g013_044032,KgOl7aX-k6c,44032
v_g013_044701,KgOl7aX-k6c,44701
v_g013_044710,KgOl7aX-k6c,44710
v_g013_045126,KgOl7aX-k6c,45126
v_g013_045135,KgOl7aX-k6c,45135
v_g013_045966,KgOl7aX-k6c,45966
v_g013_045975,KgOl7aX-k6c,45975
v_g013_047268,KgOl7aX-k6c,47268
v_g013_047277,KgOl7aX-k6c,47277
v_g013_048981,KgOl7aX-k6c,48981
v_g013_048990,KgOl7aX-k6c,48990
v_g013_049565,KgOl7aX-k6c,49565
v_g013_049574,KgOl7aX-k6c,49574
v_g013_050390,KgOl7aX-k6c,50390
v_g013_050399,KgOl7aX-k6c,50399
v_g013_051346,KgOl7aX-k6c,51346
v_g013_051355,KgOl7aX-k6c,51355
v_g013_055931,KgOl7aX-k6c,55931
v_g013_055940,KgOl7aX-k6c,55940
v_g013_056506,KgOl7aX-k6c,56506
v_g013_056515,KgOl7aX-k6c,56515
v_g013_057406,KgOl7aX-k6c,57406
v_g013_057415,KgOl7aX-k6c,57415
v_g013_058040,KgOl7aX-k6c,58040
v_g013_058049,KgOl7aX-k6c,58049
v_g013_058866,KgOl7aX-k6c,58866
v_g013_058875,KgOl7aX-k6c,58875
v_g013_062977,KgOl7aX-k6c,62977
v_g013_062986,KgOl7aX-k6c,62986
v_g013_063593,KgOl7aX-k6c,63593
v_g013_063602,KgOl7aX-k6c,63602
v_g014_002376,L3KFBc-6LMA,2376
v_g014_002385,L3KFBc-6LMA,2385
v_g014_004635,L3KFBc-6LMA,4635
v_g014_004644,L3KFBc-6LMA,4644
v_g014_005308,L3KFBc-6LMA,5308
v_g014_005317,L3KFBc-6LMA,5317
v_g014_006324,L3KFBc-6LMA,6324
v_g014_006333,L3KFBc-6LMA,6333
v_g014_007280,L3KFBc-6LMA,7280
v_g014_007289,L3KFBc-6LMA,7289
v_g014_008555,L3KFBc-6LMA,8555
v_g014_008564,L3KFBc-6LMA,8564
v_g014_009914,L3KFBc-6LMA,9914
v_g014_009923,L3KFBc-6LMA,9923
v_g014_010567,L3KFBc-6LMA,10567
v_g014_010576,L3KFBc-6LMA,10576
v_g014_013481,L3KFBc-6LMA,13481
v_g014_013490,L3KFBc-6LMA,13490
v_g014_015674,L3KFBc-6LMA,15674
v_g014_015683,L3KFBc-6LMA,15683
v_g014_016883,L3KFBc-6LMA,16883
v_g014_016892,L3KFBc-6LMA,16892
v_g014_018540,L3KFBc-6LMA,18540
v_g014_018549,L3KFBc-6LMA,18549
v_g014_019526,L3KFBc-6LMA,19526
v_g014_019535,L3KFBc-6LMA,19535
v_g014_021453,L3KFBc-6LMA,21453
v_g014_021462,L3KFBc-6LMA,21462
v_g014_022057,L3KFBc-6LMA,22057
v_g014_022066,L3KFBc-6LMA,22066
v_g014_023646,L3KFBc-6LMA,23646
v_g014_023655,L3KFBc-6LMA,23655
v_g014_024958,L3KFBc-6LMA,24958
v_g014_024967,L3KFBc-6LMA,24967
v_g014_026051,L3KFBc-6LMA,26051
v_g014_026060,L3KFBc-6LMA,26060
v_g014_026648,L3KFBc-6LMA,26648
v_g014_026657,L3KFBc-6LMA,26657
v_g014_029511,L3KFBc-6LMA,29511
v_g014_029520,L3KFBc-6LMA,29520
v_g014_030498,L3KFBc-6LMA,30498
v_g014_030507,L3KFBc-6LMA,30507
v_g014_031214,L3KFBc-6LMA,31214
v_g014_031223,L3KFBc-6LMA,31223
v_g014_031804,L3KFBc-6LMA,31804
v_g014_031813,L3KFBc-6LMA,31813
v_g014_032516,L3KFBc-6LMA,32516
v_g014_032525,L3KFBc-6LMA,32525
v_g014_033407,L3KFBc-6LMA,33407
v_g014_033416,L3KFBc-6LMA,33416
v_g014_034184,L3KFBc-6LMA,34184
v_g014_034193,L3KFBc-6LMA,34193
v_g014_034889,L3KFBc-6LMA,34889
v_g014_034898,L3KFBc-6LMA,34898
v_g014_035688,L3KFBc-6LMA,35688
v_g014_035697,L3KFBc-6LMA,35697
v_g014_037346,L3KFBc-6LMA,37346
v_g014_037355,L3KFBc-6LMA,37355
v_g014_038563,L3KFBc-6LMA,38563
v_g014_038572,L3KFBc-6LMA,38572
v_g014_040143,L3KFBc-6LMA,40143
v_g014_040152,L3KFBc-6LMA,40152
v_g014_041129,L3KFBc-6LMA,41129
v_g014_041138,L3KFBc-6LMA,41138
v_g014_043348,L3KFBc-6LMA,43348
v_g014_043357,L3KFBc-6LMA,43357
v_g014_043918,L3KFBc-6LMA,43918
v_g014_043927,L3KFBc-6LMA,43927
v_g014_044742,L3KFBc-6LMA,44742
v_g014_044751,L3KFBc-6LMA,44751
v_g014_045489,L3KFBc-6LMA,45489
v_g014_045498,L3KFBc-6LMA,45498
v_g014_046767,L3KFBc-6LMA,46767
v_g014_046776,L3KFBc-6LMA,46776
v_g014_047523,L3KFBc-6LMA,47523
v_g014_047532,L3KFBc-6LMA,47532
v_g014_049250,L3KFBc-6LMA,49250
v_g014_049259,L3KFBc-6LMA,49259
v_g014_050180,L3KFBc-6LMA,50180
v_g014_050189,L3KFBc-6LMA,50189
v_g014_051078,L3KFBc-6LMA,51078
v_g014_051087,L3KFBc-6LMA,51087
v_g014_053178,L3KFBc-6LMA,53178
v_g014_053187,L3KFBc-6LMA,53187
v_g014_054091,L3KFBc-6LMA,54091
v_g014_054100,L3KFBc-6LMA,54100
v_g014_055387,L3KFBc-6LMA,55387
v_g014_055396,L3KFBc-6LMA,55396
v_g014_056356,L3KFBc-6LMA,56356
v_g014_056365,L3KFBc-6LMA,56365
v_g017_002488,LWNaXMt9TLc,2488
v_g017_002497,LWNaXMt9TLc,2497
v_g017_005626,LWNaXMt9TLc,5626
v_g017_005635,LWNaXMt9TLc,5635
v_g017_007406,LWNaXMt9TLc,7406
v_g017_007415,LWNaXMt9TLc,7415
v_g017_011939,LWNaXMt9TLc,11939
v_g017_011948,LWNaXMt9TLc,11948
v_g017_015190,LWNaXMt9TLc,15190
v_g017_015199,LWNaXMt9TLc,15199
v_g017_018362,LWNaXMt9TLc,18362
v_g017_018371,LWNaXMt9TLc,18371
v_g017_020300,LWNaXMt9TLc,20300
v_g017_020309,LWNaXMt9TLc,20309
v_g017_022924,LWNaXMt9TLc,22924
v_g017_022933,LWNaXMt9TLc,22933
v_g017_026118,LWNaXMt9TLc,26118
v_g017_026127,LWNaXMt9TLc,26127
v_g017_029673,LWNaXMt9TLc,29673
v_g017_029682,LWNaXMt9TLc,29682
v_g017_036691,LWNaXMt9TLc,36691
v_g017_036700,LWNaXMt9TLc,36700
v_g017_037819,LWNaXMt9TLc,37819
v_g017_037828,LWNaXMt9TLc,37828
v_g017_048396,LWNaXMt9TLc,48396
v_g017_048405,LWNaXMt9TLc,48405
v_g017_048826,LWNaXMt9TLc,48826
v_g017_048835,LWNaXMt9TLc,48835
v_g017_051922,LWNaXMt9TLc,51922
v_g017_051931,LWNaXMt9TLc,51931
v_g017_055346,LWNaXMt9TLc,55346
v_g017_055355,LWNaXMt9TLc,55355
v_g017_058325,LWNaXMt9TLc,58325
v_g017_058334,LWNaXMt9TLc,58334
v_g017_059593,LWNaXMt9TLc,59593
v_g017_059602,LWNaXMt9TLc,59602
v_g018_002517,QlVRtoC6GcE,2517
v_g018_002526,QlVRtoC6GcE,2526
v_g018_003343,QlVRtoC6GcE,3343
v_g018_003352,QlVRtoC6GcE,3352
v_g018_004023,QlVRtoC6GcE,4023
v_g018_004032,QlVRtoC6GcE,4032
v_g018_004992,QlVRtoC6GcE,4992
v_g018_005001,QlVRtoC6GcE,5001
v_g018_011765,QlVRtoC6GcE,11765
v_g018_011774,QlVRtoC6GcE,11774
v_g018_012571,QlVRtoC6GcE,12571
v_g018_012580,QlVRtoC6GcE,12580
v_g018_015659,QlVRtoC6GcE,15659
v_g018_015668,QlVRtoC6GcE,15668
v_g018_020495,QlVRtoC6GcE,20495
v_g018_020504,QlVRtoC6GcE,20504
v_g018_022743,QlVRtoC6GcE,22743
v_g018_022752,QlVRtoC6GcE,22752
v_g018_025765,QlVRtoC6GcE,25765
v_g018_025774,QlVRtoC6GcE,25774
v_g018_026933,QlVRtoC6GcE,26933
v_g018_026942,QlVRtoC6GcE,26942
v_g018_027940,QlVRtoC6GcE,27940
v_g018_027949,QlVRtoC6GcE,27949
v_g018_029432,QlVRtoC6GcE,29432
v_g018_029441,QlVRtoC6GcE,29441
v_g018_030319,QlVRtoC6GcE,30319
v_g018_030328,QlVRtoC6GcE,30328
v_g018_031175,QlVRtoC6GcE,31175
v_g018_031184,QlVRtoC6GcE,31184
v_g018_032800,QlVRtoC6GcE,32800
v_g018_032809,QlVRtoC6GcE,32809
v_g018_035502,QlVRtoC6GcE,35502
v_g018_035511,QlVRtoC6GcE,35511
v_g018_038442,QlVRtoC6GcE,38442
v_g018_038451,QlVRtoC6GcE,38451
v_g018_039666,QlVRtoC6GcE,39666
v_g018_039675,QlVRtoC6GcE,39675
v_g018_042395,QlVRtoC6GcE,42395
v_g018_042404,QlVRtoC6GcE,42404
v_g018_045534,QlVRtoC6GcE,45534
v_g018_045543,QlVRtoC6GcE,45543
v_g018_046975,QlVRtoC6GcE,46975
v_g018_046984,QlVRtoC6GcE,46984
v_g018_048165,QlVRtoC6GcE,48165
v_g018_048174,QlVRtoC6GcE,48174
v_g018_049420,QlVRtoC6GcE,49420
v_g018_049429,QlVRtoC6GcE,49429
v_g018_050563,QlVRtoC6GcE,50563
v_g018_050572,QlVRtoC6GcE,50572
v_g018_051471,QlVRtoC6GcE,51471
v_g018_051480,QlVRtoC6GcE,51480
v_g018_052460,QlVRtoC6GcE,52460
v_g018_052469,QlVRtoC6GcE,52469
v_g018_053690,QlVRtoC6GcE,53690
v_g018_053699,QlVRtoC6GcE,53699
v_g018_055174,QlVRtoC6GcE,55174
v_g018_055183,QlVRtoC6GcE,55183
v_g019_001153,VVDYSq-EoMw,1153
v_g019_001162,VVDYSq-EoMw,1162
v_g019_003597,VVDYSq-EoMw,3597
v_g019_003606,VVDYSq-EoMw,3606
v_g019_005488,VVDYSq-EoMw,5488
v_g019_005497,VVDYSq-EoMw,5497
v_g019_006168,VVDYSq-EoMw,6168
v_g019_006177,VVDYSq-EoMw,6177
v_g019_006961,VVDYSq-EoMw,6961
v_g019_006970,VVDYSq-EoMw,6970
v_g019_007930,VVDYSq-EoMw,7930
v_g019_007939,VVDYSq-EoMw,7939
v_g019_009377,VVDYSq-EoMw,9377
v_g019_009386,VVDYSq-EoMw,9386
v_g019_010074,VVDYSq-EoMw,10074
v_g019_010083,VVDYSq-EoMw,10083
v_g019_013335,VVDYSq-EoMw,13335
v_g019_013344,VVDYSq-EoMw,13344
v_g019_015272,VVDYSq-EoMw,15272
v_g019_015281,VVDYSq-EoMw,15281
v_g019_016324,VVDYSq-EoMw,16324
v_g019_016333,VVDYSq-EoMw,16333
v_g019_018902,VVDYSq-EoMw,18902
v_g019_018911,VVDYSq-EoMw,18911
v_g019_019790,VVDYSq-EoMw,19790
v_g019_019799,VVDYSq-EoMw,19799
v_g019_022054,VVDYSq-EoMw,22054
v_g019_022063,VVDYSq-EoMw,22063
v_g019_029835,VVDYSq-EoMw,29835
v_g019_029844,VVDYSq-EoMw,29844
v_g019_032407,VVDYSq-EoMw,32407
v_g019_032416,VVDYSq-EoMw,32416
v_g019_033875,VVDYSq-EoMw,33875
v_g019_033884,VVDYSq-EoMw,33884
v_g019_034385,VVDYSq-EoMw,34385
v_g019_034394,VVDYSq-EoMw,34394
v_g019_035065,VVDYSq-EoMw,35065
v_g019_035074,VVDYSq-EoMw,35074
v_g019_041348,VVDYSq-EoMw,41348
v_g019_041357,VVDYSq-EoMw,41357
v_g019_042042,VVDYSq-EoMw,42042
v_g019_042051,VVDYSq-EoMw,42051
v_g019_042891,VVDYSq-EoMw,42891
v_g019_042900,VVDYSq-EoMw,42900
v_g019_044132,VVDYSq-EoMw,44132
v_g019_044141,VVDYSq-EoMw,44141
v_g019_045257,VVDYSq-EoMw,45257
v_g019_045266,VVDYSq-EoMw,45266
v_g019_046729,VVDYSq-EoMw,46729
v_g019_046738,VVDYSq-EoMw,46738
v_g019_048821,VVDYSq-EoMw,48821
v_g019_048830,VVDYSq-EoMw,48830
v_g020_000695,vvuAReoU0WQ,695
v_g020_000704,vvuAReoU0WQ,704
v_g020_001199,vvuAReoU0WQ,1199
v_g020_001208,vvuAReoU0WQ,1208
v_g020_001664,vvuAReoU0WQ,1664
v_g020_001673,vvuAReoU0WQ,1673
v_g020_002021,vvuAReoU0WQ,2021
v_g020_002030,vvuAReoU0WQ,2030
v_g020_002367,vvuAReoU0WQ,2367
v_g020_002376,vvuAReoU0WQ,2376
v_g020_003152,vvuAReoU0WQ,3152
v_g020_003161,vvuAReoU0WQ,3161
v_g020_005342,vvuAReoU0WQ,5342
v_g020_005351,vvuAReoU0WQ,5351
v_g020_007337,vvuAReoU0WQ,7337
v_g020_007787,vvuAReoU0WQ,7787
v_g020_007796,vvuAReoU0WQ,7796
v_g020_009049,vvuAReoU0WQ,9049
v_g020_009075,vvuAReoU0WQ,9075
v_g020_009084,vvuAReoU0WQ,9084
v_g020_009499,vvuAReoU0WQ,9499
v_g020_009508,vvuAReoU0WQ,9508
v_g020_010725,vvuAReoU0WQ,10725
v_g020_010734,vvuAReoU0WQ,10734
v_g020_018104,vvuAReoU0WQ,18104
v_g020_018113,vvuAReoU0WQ,18113
v_g020_018495,vvuAReoU0WQ,18495
v_g020_018504,vvuAReoU0WQ,18504
v_g020_019235,vvuAReoU0WQ,19235
v_g020_019244,vvuAReoU0WQ,19244
v_g020_019667,vvuAReoU0WQ,19667
v_g020_019676,vvuAReoU0WQ,19676
v_g020_021711,vvuAReoU0WQ,21711
v_g020_021720,vvuAReoU0WQ,21720
v_g020_023048,vvuAReoU0WQ,23048
v_g020_023057,vvuAReoU0WQ,23057
v_g020_024377,vvuAReoU0WQ,24377
v_g020_024386,vvuAReoU0WQ,24386
v_g020_026193,vvuAReoU0WQ,26193
v_g020_026202,vvuAReoU0WQ,26202
v_g020_027032,vvuAReoU0WQ,27032
v_g020_027041,vvuAReoU0WQ,27041
v_g020_027539,vvuAReoU0WQ,27539
v_g020_027548,vvuAReoU0WQ,27548
v_g020_029898,vvuAReoU0WQ,29898
v_g020_029907,vvuAReoU0WQ,29907
v_g020_031205,vvuAReoU0WQ,31205
v_g020_031214,vvuAReoU0WQ,31214
v_g020_037934,vvuAReoU0WQ,37934
v_g020_037943,vvuAReoU0WQ,37943
v_g020_038342,vvuAReoU0WQ,38342
v_g020_038351,vvuAReoU0WQ,38351
v_g020_038967,vvuAReoU0WQ,38967
v_g020_038976,vvuAReoU0WQ,38976
v_g020_046834,vvuAReoU0WQ,46834
v_g020_046843,vvuAReoU0WQ,46843
v_g020_047180,vvuAReoU0WQ,47180
v_g020_047189,vvuAReoU0WQ,47189
v_g020_049429,vvuAReoU0WQ,49429
v_g020_049438,vvuAReoU0WQ,49438
v_g020_049725,vvuAReoU0WQ,49725
v_g020_049734,vvuAReoU0WQ,49734
v_g020_054811,vvuAReoU0WQ,54811
v_g020_054820,vvuAReoU0WQ,54820
v_g020_056478,vvuAReoU0WQ,56478
v_g020_056487,vvuAReoU0WQ,56487
v_g020_056888,vvuAReoU0WQ,56888
v_g020_056897,vvuAReoU0WQ,56897
v_g020_057393,vvuAReoU0WQ,57393
v_g020_057402,vvuAReoU0WQ,57402
v_g022_000438,-KSjDtzpnC4,438
v_g022_000447,-KSjDtzpnC4,447
v_g022_000992,-KSjDtzpnC4,992
v_g022_001001,-KSjDtzpnC4,1001
v_g022_002794,-KSjDtzpnC4,2794
v_g022_002803,-KSjDtzpnC4,2803
v_g022_006038,-KSjDtzpnC4,6038
v_g022_006047,-KSjDtzpnC4,6047
v_g022_006061,-KSjDtzpnC4,6061
v_g022_006511,-KSjDtzpnC4,6511
v_g022_006520,-KSjDtzpnC4,6520
v_g022_006935,-KSjDtzpnC4,6935
v_g022_006944,-KSjDtzpnC4,6944
v_g022_007634,-KSjDtzpnC4,7634
v_g022_007643,-KSjDtzpnC4,7643
v_g022_008072,-KSjDtzpnC4,8072
v_g022_008075,-KSjDtzpnC4,8075
v_g022_008081,-KSjDtzpnC4,8081
v_g022_008525,-KSjDtzpnC4,8525
v_g022_008534,-KSjDtzpnC4,8534
v_g022_009061,-KSjDtzpnC4,9061
v_g022_009070,-KSjDtzpnC4,9070
v_g022_009551,-KSjDtzpnC4,9551
v_g022_009560,-KSjDtzpnC4,9560
v_g022_010510,-KSjDtzpnC4,10510
v_g022_010519,-KSjDtzpnC4,10519
v_g022_011124,-KSjDtzpnC4,11124
v_g022_011133,-KSjDtzpnC4,11133
v_g022_011770,-KSjDtzpnC4,11770
v_g022_011779,-KSjDtzpnC4,11779
v_g022_012338,-KSjDtzpnC4,12338
v_g022_012347,-KSjDtzpnC4,12347
v_g022_012877,-KSjDtzpnC4,12877
v_g022_012886,-KSjDtzpnC4,12886
v_g022_013475,-KSjDtzpnC4,13475
v_g022_013496,-KSjDtzpnC4,13496
v_g022_013505,-KSjDtzpnC4,13505
v_g022_013925,-KSjDtzpnC4,13925
v_g022_013934,-KSjDtzpnC4,13934
v_g022_014706,-KSjDtzpnC4,14706
v_g022_014710,-KSjDtzpnC4,14710
v_g022_014719,-KSjDtzpnC4,14719
v_g022_015156,-KSjDtzpnC4,15156
v_g022_015165,-KSjDtzpnC4,15165
v_g022_017943,-KSjDtzpnC4,17943
v_g022_017952,-KSjDtzpnC4,17952
v_g022_019648,-KSjDtzpnC4,19648
v_g022_019657,-KSjDtzpnC4,19657
v_g022_019700,-KSjDtzpnC4,19700
v_g022_020150,-KSjDtzpnC4,20150
v_g022_020159,-KSjDtzpnC4,20159
v_g022_022247,-KSjDtzpnC4,22247
v_g022_022256,-KSjDtzpnC4,22256
v_g022_023100,-KSjDtzpnC4,23100
v_g022_023550,-KSjDtzpnC4,23550
v_g022_023559,-KSjDtzpnC4,23559
v_g022_025802,-KSjDtzpnC4,25802
v_g022_025891,-KSjDtzpnC4,25891
v_g022_025900,-KSjDtzpnC4,25900
v_g022_025980,-KSjDtzpnC4,25980
v_g022_025989,-KSjDtzpnC4,25989
v_g022_026202,-KSjDtzpnC4,26202
v_g022_026211,-KSjDtzpnC4,26211
v_g022_026242,-KSjDtzpnC4,26242
v_g022_030116,-KSjDtzpnC4,30116
v_g022_030125,-KSjDtzpnC4,30125
v_g022_030146,-KSjDtzpnC4,30146
v_g022_030596,-KSjDtzpnC4,30596
v_g022_030605,-KSjDtzpnC4,30605
v_g022_031276,-KSjDtzpnC4,31276
v_g022_031285,-KSjDtzpnC4,31285
v_g022_031787,-KSjDtzpnC4,31787
v_g022_031796,-KSjDtzpnC4,31796
v_g022_035450,-KSjDtzpnC4,35450
v_g022_035459,-KSjDtzpnC4,35459
v_g022_036226,-KSjDtzpnC4,36226
v_g022_036235,-KSjDtzpnC4,36235
v_g022_036555,-KSjDtzpnC4,36555
v_g022_036564,-KSjDtzpnC4,36564
v_g022_037144,-KSjDtzpnC4,37144
v_g022_037153,-KSjDtzpnC4,37153
v_g022_039498,-KSjDtzpnC4,39498
v_g022_039507,-KSjDtzpnC4,39507
v_g022_041546,-KSjDtzpnC4,41546
v_g022_041555,-KSjDtzpnC4,41555
v_g022_046183,-KSjDtzpnC4,46183
v_g022_046192,-KSjDtzpnC4,46192
v_g022_047453,-KSjDtzpnC4,47453
v_g022_047462,-KSjDtzpnC4,47462
v_g022_051078,-KSjDtzpnC4,51078
v_g022_051087,-KSjDtzpnC4,51087
v_g022_052497,-KSjDtzpnC4,52497
v_g022_052506,-KSjDtzpnC4,52506
v_g022_053705,-KSjDtzpnC4,53705
v_g022_053714,-KSjDtzpnC4,53714
v_g022_056256,-KSjDtzpnC4,56256
v_g022_056265,-KSjDtzpnC4,56265
v_g025_015699,0P_TBXD2ZME,15699
v_g025_015708,0P_TBXD2ZME,15708
v_g026_001613,1PaYHUeInF4,1613
v_g026_001622,1PaYHUeInF4,1622
v_g026_002539,1PaYHUeInF4,2539
v_g026_002548,1PaYHUeInF4,2548
v_g026_003455,1PaYHUeInF4,3455
v_g026_003464,1PaYHUeInF4,3464
v_g026_005243,1PaYHUeInF4,5243
v_g026_005252,1PaYHUeInF4,5252
v_g026_007172,1PaYHUeInF4,7172
v_g026_007181,1PaYHUeInF4,7181
v_g026_009620,1PaYHUeInF4,9620
v_g026_009629,1PaYHUeInF4,9629
v_g026_015285,1PaYHUeInF4,15285
v_g026_015294,1PaYHUeInF4,15294
v_g026_017503,1PaYHUeInF4,17503
v_g026_017512,1PaYHUeInF4,17512
v_g026_019746,1PaYHUeInF4,19746
v_g026_019755,1PaYHUeInF4,19755
v_g026_022607,1PaYHUeInF4,22607
v_g026_022616,1PaYHUeInF4,22616
v_g026_024819,1PaYHUeInF4,24819
v_g026_024828,1PaYHUeInF4,24828
v_g026_025399,1PaYHUeInF4,25399
v_g026_025408,1PaYHUeInF4,25408
v_g026_029056,1PaYHUeInF4,29056
v_g026_029065,1PaYHUeInF4,29065
v_g026_029666,1PaYHUeInF4,29666
v_g026_029675,1PaYHUeInF4,29675
v_g026_031188,1PaYHUeInF4,31188
v_g026_031197,1PaYHUeInF4,31197
v_g026_032966,1PaYHUeInF4,32966
v_g026_032975,1PaYHUeInF4,32975
v_g026_033799,1PaYHUeInF4,33799
v_g026_033808,1PaYHUeInF4,33808
v_g026_034870,1PaYHUeInF4,34870
v_g026_034879,1PaYHUeInF4,34879
v_g026_036316,1PaYHUeInF4,36316
v_g026_036325,1PaYHUeInF4,36325
v_g026_037568,1PaYHUeInF4,37568
v_g026_037577,1PaYHUeInF4,37577
v_g026_038950,1PaYHUeInF4,38950
v_g026_038959,1PaYHUeInF4,38959
v_g026_040595,1PaYHUeInF4,40595
v_g026_040604,1PaYHUeInF4,40604
v_g026_042568,1PaYHUeInF4,42568
v_g026_042577,1PaYHUeInF4,42577
v_g026_044812,1PaYHUeInF4,44812
v_g026_044821,1PaYHUeInF4,44821
v_g026_046173,1PaYHUeInF4,46173
v_g026_046182,1PaYHUeInF4,46182
v_g026_046969,1PaYHUeInF4,46969
v_g026_046978,1PaYHUeInF4,46978
v_g026_049083,1PaYHUeInF4,49083
v_g026_049092,1PaYHUeInF4,49092
v_g026_049770,1PaYHUeInF4,49770
v_g026_049779,1PaYHUeInF4,49779
v_g026_050765,1PaYHUeInF4,50765
v_g026_050774,1PaYHUeInF4,50774
v_g026_051999,1PaYHUeInF4,51999
v_g026_052008,1PaYHUeInF4,52008
v_g028_000438,44Yn3lZ_w6E,438
v_g028_000447,44Yn3lZ_w6E,447
v_g028_000980,44Yn3lZ_w6E,980
v_g028_000989,44Yn3lZ_w6E,989
v_g028_002795,44Yn3lZ_w6E,2795
v_g028_002804,44Yn3lZ_w6E,2804
v_g028_006038,44Yn3lZ_w6E,6038
v_g028_006047,44Yn3lZ_w6E,6047
v_g028_006069,44Yn3lZ_w6E,6069
v_g028_006519,44Yn3lZ_w6E,6519
v_g028_006528,44Yn3lZ_w6E,6528
v_g028_006941,44Yn3lZ_w6E,6941
v_g028_006950,44Yn3lZ_w6E,6950
v_g028_007634,44Yn3lZ_w6E,7634
v_g028_007643,44Yn3lZ_w6E,7643
v_g028_008072,44Yn3lZ_w6E,8072
v_g028_008081,44Yn3lZ_w6E,8081
v_g028_008511,44Yn3lZ_w6E,8511
v_g028_008520,44Yn3lZ_w6E,8520
v_g028_009062,44Yn3lZ_w6E,9062
v_g028_009071,44Yn3lZ_w6E,9071
v_g028_009107,44Yn3lZ_w6E,9107
v_g028_009557,44Yn3lZ_w6E,9557
v_g028_009566,44Yn3lZ_w6E,9566
v_g028_010510,44Yn3lZ_w6E,10510
v_g028_010519,44Yn3lZ_w6E,10519
v_g028_011119,44Yn3lZ_w6E,11119
v_g028_011128,44Yn3lZ_w6E,11128
v_g028_011786,44Yn3lZ_w6E,11786
v_g028_011795,44Yn3lZ_w6E,11795
v_g028_012344,44Yn3lZ_w6E,12344
v_g028_012353,44Yn3lZ_w6E,12353
v_g028_012873,44Yn3lZ_w6E,12873
v_g028_012882,44Yn3lZ_w6E,12882
v_g028_013474,44Yn3lZ_w6E,13474
v_g028_013500,44Yn3lZ_w6E,13500
v_g028_013509,44Yn3lZ_w6E,13509
