Generic ID,YouTube Video ID,Frame Number
v_g011_014899,Fwrzon32GfA,14899
v_g011_014949,Fwrzon32GfA,14949
v_g011_015475,Fwrzon32GfA,15475
v_g011_015775,Fwrzon32GfA,15775
v_g011_015825,Fwrzon32GfA,15825
v_g011_016667,Fwrzon32GfA,16667
v_g011_020080,Fwrzon32GfA,20080
v_g011_020130,Fwrzon32GfA,20130
v_g011_020410,Fwrzon32GfA,20410
v_g011_021186,Fwrzon32GfA,21186
v_g011_021236,Fwrzon32GfA,21236
v_g011_021935,Fwrzon32GfA,21935
v_g011_025808,Fwrzon32GfA,25808
v_g011_025858,Fwrzon32GfA,25858
v_g011_026571,Fwrzon32GfA,26571
v_g011_029765,Fwrzon32GfA,29765
v_g011_029815,Fwrzon32GfA,29815
v_g011_031073,Fwrzon32GfA,31073
v_g011_033075,Fwrzon32GfA,33075
v_g011_033125,Fwrzon32GfA,33125
v_g011_033802,Fwrzon32GfA,33802
v_g011_037936,Fwrzon32GfA,37936
v_g011_037986,Fwrzon32GfA,37986
v_g011_038682,Fwrzon32GfA,38682
v_g011_039981,Fwrzon32GfA,39981
v_g011_040031,Fwrzon32GfA,40031
v_g011_040701,Fwrzon32GfA,40701
v_g011_048426,Fwrzon32GfA,48426
v_g011_048476,Fwrzon32GfA,48476
v_g011_048835,Fwrzon32GfA,48835
v_g011_048885,Fwrzon32GfA,48885
v_g011_049907,Fwrzon32GfA,49907
v_g011_049957,Fwrzon32GfA,49957
v_g011_050461,Fwrzon32GfA,50461
v_g011_050771,Fwrzon32GfA,50771
v_g011_051784,Fwrzon32GfA,51784
v_g011_055168,Fwrzon32GfA,55168
v_g011_055218,Fwrzon32GfA,55218
v_g011_055969,Fwrzon32GfA,55969
v_g011_056733,Fwrzon32GfA,56733
v_g011_056783,Fwrzon32GfA,56783
v_g011_057507,Fwrzon32GfA,57507
v_g012_000095,Ioue-_Y5izQ,95
v_g012_000145,Ioue-_Y5izQ,145
v_g012_000503,Ioue-_Y5izQ,503
v_g012_001874,Ioue-_Y5izQ,1874
v_g012_001924,Ioue-_Y5izQ,1924
v_g012_002506,Ioue-_Y5izQ,2506
v_g012_002556,Ioue-_Y5izQ,2556
v_g012_002635,Ioue-_Y5izQ,2635
v_g012_003244,Ioue-_Y5izQ,3244
v_g012_003493,Ioue-_Y5izQ,3493
v_g012_004155,Ioue-_Y5izQ,4155
v_g012_004205,Ioue-_Y5izQ,4205
v_g012_005682,Ioue-_Y5izQ,5682
v_g012_005732,Ioue-_Y5izQ,5732
v_g012_007711,Ioue-_Y5izQ,7711
v_g012_007761,Ioue-_Y5izQ,7761
v_g012_008836,Ioue-_Y5izQ,8836
v_g012_008886,Ioue-_Y5izQ,8886
v_g012_009725,Ioue-_Y5izQ,9725
v_g012_009775,Ioue-_Y5izQ,9775
v_g012_010442,Ioue-_Y5izQ,10442
v_g012_011612,Ioue-_Y5izQ,11612
v_g012_011662,Ioue-_Y5izQ,11662
v_g012_013787,Ioue-_Y5izQ,13787
v_g012_014501,Ioue-_Y5izQ,14501
v_g012_014551,Ioue-_Y5izQ,14551
v_g012_015251,Ioue-_Y5izQ,15251
v_g012_019832,Ioue-_Y5izQ,19832
v_g012_019882,Ioue-_Y5izQ,19882
v_g012_021192,Ioue-_Y5izQ,21192
v_g012_021242,Ioue-_Y5izQ,21242
v_g012_021985,Ioue-_Y5izQ,21985
v_g012_022035,Ioue-_Y5izQ,22035
v_g012_022788,Ioue-_Y5izQ,22788
v_g012_022838,Ioue-_Y5izQ,22838
v_g012_023552,Ioue-_Y5izQ,23552
v_g012_025562,Ioue-_Y5izQ,25562
v_g012_026674,Ioue-_Y5izQ,26674
v_g012_026724,Ioue-_Y5izQ,26724
v_g012_030002,Ioue-_Y5izQ,30002
v_g012_030683,Ioue-_Y5izQ,30683
v_g012_030861,Ioue-_Y5izQ,30861
v_g012_030911,Ioue-_Y5izQ,30911
v_g012_031627,Ioue-_Y5izQ,31627
v_g012_032066,Ioue-_Y5izQ,32066
v_g012_032116,Ioue-_Y5izQ,32116
v_g012_035131,Ioue-_Y5izQ,35131
v_g012_035181,Ioue-_Y5izQ,35181
v_g012_035632,Ioue-_Y5izQ,35632
v_g012_035870,Ioue-_Y5izQ,35870
v_g012_036383,Ioue-_Y5izQ,36383
v_g012_038691,Ioue-_Y5izQ,38691
v_g012_038741,Ioue-_Y5izQ,38741
v_g012_042175,Ioue-_Y5izQ,42175
v_g012_042632,Ioue-_Y5izQ,42632
v_g012_042871,Ioue-_Y5izQ,42871
v_g012_043383,Ioue-_Y5izQ,43383
v_g012_043601,Ioue-_Y5izQ,43601
v_g012_043651,Ioue-_Y5izQ,43651
v_g012_044323,Ioue-_Y5izQ,44323
v_g012_045531,Ioue-_Y5izQ,45531
v_g012_045581,Ioue-_Y5izQ,45581
v_g012_046278,Ioue-_Y5izQ,46278
v_g012_047571,Ioue-_Y5izQ,47571
v_g012_047621,Ioue-_Y5izQ,47621
v_g012_048336,Ioue-_Y5izQ,48336
v_g012_053229,Ioue-_Y5izQ,53229
v_g012_053279,Ioue-_Y5izQ,53279
v_g012_056057,Ioue-_Y5izQ,56057
v_g012_056107,Ioue-_Y5izQ,56107
v_g012_056805,Ioue-_Y5izQ,56805
v_g013_000273,KgOl7aX-k6c,273
v_g013_000323,KgOl7aX-k6c,323
v_g013_000774,KgOl7aX-k6c,774
v_g013_001036,KgOl7aX-k6c,1036
v_g013_006063,KgOl7aX-k6c,6063
v_g013_006113,KgOl7aX-k6c,6113
v_g013_007803,KgOl7aX-k6c,7803
v_g013_007853,KgOl7aX-k6c,7853
v_g013_008373,KgOl7aX-k6c,8373
v_g013_008586,KgOl7aX-k6c,8586
v_g013_008959,KgOl7aX-k6c,8959
v_g013_009110,KgOl7aX-k6c,9110
v_g013_009678,KgOl7aX-k6c,9678
v_g013_009819,KgOl7aX-k6c,9819
v_g013_010379,KgOl7aX-k6c,10379
v_g013_011300,KgOl7aX-k6c,11300
v_g013_011350,KgOl7aX-k6c,11350
v_g013_012027,KgOl7aX-k6c,12027
v_g013_012077,KgOl7aX-k6c,12077
v_g013_012101,KgOl7aX-k6c,12101
v_g013_014280,KgOl7aX-k6c,14280
v_g013_014330,KgOl7aX-k6c,14330
v_g013_015102,KgOl7aX-k6c,15102
v_g013_015152,KgOl7aX-k6c,15152
v_g013_018529,KgOl7aX-k6c,18529
v_g013_018579,KgOl7aX-k6c,18579
v_g013_019317,KgOl7aX-k6c,19317
v_g013_019787,KgOl7aX-k6c,19787
v_g013_019837,KgOl7aX-k6c,19837
v_g013_021019,KgOl7aX-k6c,21019
v_g013_021711,KgOl7aX-k6c,21711
v_g013_022743,KgOl7aX-k6c,22743
v_g013_022793,KgOl7aX-k6c,22793
v_g013_023265,KgOl7aX-k6c,23265
v_g013_023643,KgOl7aX-k6c,23643
v_g013_023693,KgOl7aX-k6c,23693
v_g013_023974,KgOl7aX-k6c,23974
v_g013_024154,KgOl7aX-k6c,24154
v_g013_024381,KgOl7aX-k6c,24381
v_g013_024857,KgOl7aX-k6c,24857
v_g013_025615,KgOl7aX-k6c,25615
v_g013_025665,KgOl7aX-k6c,25665
v_g013_026252,KgOl7aX-k6c,26252
v_g013_026302,KgOl7aX-k6c,26302
v_g013_026344,KgOl7aX-k6c,26344
v_g013_026804,KgOl7aX-k6c,26804
v_g013_027018,KgOl7aX-k6c,27018
v_g013_027519,KgOl7aX-k6c,27519
v_g013_027806,KgOl7aX-k6c,27806
v_g013_027856,KgOl7aX-k6c,27856
v_g013_028559,KgOl7aX-k6c,28559
v_g013_029618,KgOl7aX-k6c,29618
v_g013_029668,KgOl7aX-k6c,29668
v_g013_031208,KgOl7aX-k6c,31208
v_g013_031258,KgOl7aX-k6c,31258
v_g013_031504,KgOl7aX-k6c,31504
v_g013_033981,KgOl7aX-k6c,33981
v_g013_034031,KgOl7aX-k6c,34031
v_g013_034633,KgOl7aX-k6c,34633
v_g013_034683,KgOl7aX-k6c,34683
v_g013_035346,KgOl7aX-k6c,35346
v_g013_035396,KgOl7aX-k6c,35396
v_g013_035916,KgOl7aX-k6c,35916
v_g013_036643,KgOl7aX-k6c,36643
v_g013_037070,KgOl7aX-k6c,37070
v_g013_038431,KgOl7aX-k6c,38431
v_g013_038481,KgOl7aX-k6c,38481
v_g013_039232,KgOl7aX-k6c,39232
v_g013_043192,KgOl7aX-k6c,43192
v_g013_043573,KgOl7aX-k6c,43573
v_g013_043623,KgOl7aX-k6c,43623
v_g013_043897,KgOl7aX-k6c,43897
v_g013_044251,KgOl7aX-k6c,44251
v_g013_044301,KgOl7aX-k6c,44301
v_g013_044304,KgOl7aX-k6c,44304
v_g013_044676,KgOl7aX-k6c,44676
v_g013_044726,KgOl7aX-k6c,44726
v_g013_045516,KgOl7aX-k6c,45516
v_g013_045566,KgOl7aX-k6c,45566
v_g013_046818,KgOl7aX-k6c,46818
v_g013_046868,KgOl7aX-k6c,46868
v_g013_048531,KgOl7aX-k6c,48531
v_g013_048581,KgOl7aX-k6c,48581
v_g013_049115,KgOl7aX-k6c,49115
v_g013_049165,KgOl7aX-k6c,49165
v_g013_049289,KgOl7aX-k6c,49289
v_g013_049896,KgOl7aX-k6c,49896
v_g013_049940,KgOl7aX-k6c,49940
v_g013_049990,KgOl7aX-k6c,49990
v_g013_050735,KgOl7aX-k6c,50735
v_g013_050896,KgOl7aX-k6c,50896
v_g013_050946,KgOl7aX-k6c,50946
v_g013_051643,KgOl7aX-k6c,51643
v_g013_055531,KgOl7aX-k6c,55531
v_g013_056106,KgOl7aX-k6c,56106
v_g013_056242,KgOl7aX-k6c,56242
v_g013_056956,KgOl7aX-k6c,56956
v_g013_057006,KgOl7aX-k6c,57006
v_g013_057590,KgOl7aX-k6c,57590
v_g013_057640,KgOl7aX-k6c,57640
v_g013_057748,KgOl7aX-k6c,57748
v_g013_058391,KgOl7aX-k6c,58391
v_g013_058416,KgOl7aX-k6c,58416
v_g013_058466,KgOl7aX-k6c,58466
v_g013_062527,KgOl7aX-k6c,62527
v_g013_062577,KgOl7aX-k6c,62577
v_g013_063143,KgOl7aX-k6c,63143
v_g013_063193,KgOl7aX-k6c,63193
v_g013_063320,KgOl7aX-k6c,63320
v_g014_001926,L3KFBc-6LMA,1926
v_g014_001976,L3KFBc-6LMA,1976
v_g014_002712,L3KFBc-6LMA,2712
v_g014_004185,L3KFBc-6LMA,4185
v_g014_004235,L3KFBc-6LMA,4235
v_g014_004858,L3KFBc-6LMA,4858
v_g014_004908,L3KFBc-6LMA,4908
v_g014_005874,L3KFBc-6LMA,5874
v_g014_005924,L3KFBc-6LMA,5924
v_g014_006830,L3KFBc-6LMA,6830
v_g014_006880,L3KFBc-6LMA,6880
v_g014_008105,L3KFBc-6LMA,8105
v_g014_008155,L3KFBc-6LMA,8155
v_g014_008906,L3KFBc-6LMA,8906
v_g014_009514,L3KFBc-6LMA,9514
v_g014_010117,L3KFBc-6LMA,10117
v_g014_010167,L3KFBc-6LMA,10167
v_g014_010185,L3KFBc-6LMA,10185
v_g014_013031,L3KFBc-6LMA,13031
v_g014_013081,L3KFBc-6LMA,13081
v_g014_015224,L3KFBc-6LMA,15224
v_g014_015274,L3KFBc-6LMA,15274
v_g014_015981,L3KFBc-6LMA,15981
v_g014_016433,L3KFBc-6LMA,16433
v_g014_016483,L3KFBc-6LMA,16483
v_g014_017175,L3KFBc-6LMA,17175
v_g014_018090,L3KFBc-6LMA,18090
v_g014_018140,L3KFBc-6LMA,18140
v_g014_018855,L3KFBc-6LMA,18855
v_g014_019076,L3KFBc-6LMA,19076
v_g014_019126,L3KFBc-6LMA,19126
v_g014_021003,L3KFBc-6LMA,21003
v_g014_021053,L3KFBc-6LMA,21053
v_g014_021607,L3KFBc-6LMA,21607
v_g014_021657,L3KFBc-6LMA,21657
v_g014_021766,L3KFBc-6LMA,21766
v_g014_023196,L3KFBc-6LMA,23196
v_g014_023246,L3KFBc-6LMA,23246
v_g014_024508,L3KFBc-6LMA,24508
v_g014_024558,L3KFBc-6LMA,24558
v_g014_025601,L3KFBc-6LMA,25601
v_g014_025651,L3KFBc-6LMA,25651
v_g014_029111,L3KFBc-6LMA,29111
v_g014_030048,L3KFBc-6LMA,30048
v_g014_030098,L3KFBc-6LMA,30098
v_g014_030764,L3KFBc-6LMA,30764
v_g014_030800,L3KFBc-6LMA,30800
v_g014_030814,L3KFBc-6LMA,30814
v_g014_031404,L3KFBc-6LMA,31404
v_g014_032116,L3KFBc-6LMA,32116
v_g014_032152,L3KFBc-6LMA,32152
v_g014_032957,L3KFBc-6LMA,32957
v_g014_033007,L3KFBc-6LMA,33007
v_g014_033727,L3KFBc-6LMA,33727
v_g014_033734,L3KFBc-6LMA,33734
v_g014_033784,L3KFBc-6LMA,33784
v_g014_034439,L3KFBc-6LMA,34439
v_g014_034489,L3KFBc-6LMA,34489
v_g014_035238,L3KFBc-6LMA,35238
v_g014_035288,L3KFBc-6LMA,35288
v_g014_036896,L3KFBc-6LMA,36896
v_g014_036946,L3KFBc-6LMA,36946
v_g014_038113,L3KFBc-6LMA,38113
v_g014_038163,L3KFBc-6LMA,38163
v_g014_039743,L3KFBc-6LMA,39743
v_g014_040426,L3KFBc-6LMA,40426
v_g014_040679,L3KFBc-6LMA,40679
v_g014_040729,L3KFBc-6LMA,40729
v_g014_041457,L3KFBc-6LMA,41457
v_g014_042898,L3KFBc-6LMA,42898
v_g014_042948,L3KFBc-6LMA,42948
v_g014_044269,L3KFBc-6LMA,44269
v_g014_044292,L3KFBc-6LMA,44292
v_g014_044342,L3KFBc-6LMA,44342
v_g014_045039,L3KFBc-6LMA,45039
v_g014_045068,L3KFBc-6LMA,45068
v_g014_045089,L3KFBc-6LMA,45089
v_g014_045816,L3KFBc-6LMA,45816
v_g014_046317,L3KFBc-6LMA,46317
v_g014_046367,L3KFBc-6LMA,46367
v_g014_047051,L3KFBc-6LMA,47051
v_g014_047073,L3KFBc-6LMA,47073
v_g014_047123,L3KFBc-6LMA,47123
v_g014_047844,L3KFBc-6LMA,47844
v_g014_048800,L3KFBc-6LMA,48800
v_g014_048850,L3KFBc-6LMA,48850
v_g014_049585,L3KFBc-6LMA,49585
v_g014_049730,L3KFBc-6LMA,49730
v_g014_049780,L3KFBc-6LMA,49780
v_g014_050628,L3KFBc-6LMA,50628
v_g014_050678,L3KFBc-6LMA,50678
v_g014_051414,L3KFBc-6LMA,51414
v_g014_052728,L3KFBc-6LMA,52728
v_g014_052778,L3KFBc-6LMA,52778
v_g014_053641,L3KFBc-6LMA,53641
v_g014_053691,L3KFBc-6LMA,53691
v_g014_054342,L3KFBc-6LMA,54342
v_g014_054937,L3KFBc-6LMA,54937
v_g014_054987,L3KFBc-6LMA,54987
v_g014_055663,L3KFBc-6LMA,55663
v_g014_055906,L3KFBc-6LMA,55906
v_g014_055956,L3KFBc-6LMA,55956
v_g014_056691,L3KFBc-6LMA,56691
v_g017_002038,LWNaXMt9TLc,2038
v_g017_002088,LWNaXMt9TLc,2088
v_g017_005176,LWNaXMt9TLc,5176
v_g017_005226,LWNaXMt9TLc,5226
v_g017_005920,LWNaXMt9TLc,5920
v_g017_006956,LWNaXMt9TLc,6956
v_g017_007006,LWNaXMt9TLc,7006
v_g017_007685,LWNaXMt9TLc,7685
v_g017_011489,LWNaXMt9TLc,11489
v_g017_011539,LWNaXMt9TLc,11539
v_g017_012290,LWNaXMt9TLc,12290
v_g017_014740,LWNaXMt9TLc,14740
v_g017_014790,LWNaXMt9TLc,14790
v_g017_017912,LWNaXMt9TLc,17912
v_g017_017962,LWNaXMt9TLc,17962
v_g017_018702,LWNaXMt9TLc,18702
v_g017_019850,LWNaXMt9TLc,19850
v_g017_019900,LWNaXMt9TLc,19900
v_g017_020586,LWNaXMt9TLc,20586
v_g017_022474,LWNaXMt9TLc,22474
v_g017_023219,LWNaXMt9TLc,23219
v_g017_025668,LWNaXMt9TLc,25668
v_g017_025718,LWNaXMt9TLc,25718
v_g017_029273,LWNaXMt9TLc,29273
v_g017_036241,LWNaXMt9TLc,36241
v_g017_036291,LWNaXMt9TLc,36291
v_g017_037369,LWNaXMt9TLc,37369
v_g017_037419,LWNaXMt9TLc,37419
v_g017_047946,LWNaXMt9TLc,47946
v_g017_047996,LWNaXMt9TLc,47996
v_g017_048376,LWNaXMt9TLc,48376
v_g017_048426,LWNaXMt9TLc,48426
v_g017_048666,LWNaXMt9TLc,48666
v_g017_051472,LWNaXMt9TLc,51472
v_g017_051522,LWNaXMt9TLc,51522
v_g017_054896,LWNaXMt9TLc,54896
v_g017_054946,LWNaXMt9TLc,54946
v_g017_055682,LWNaXMt9TLc,55682
v_g017_057875,LWNaXMt9TLc,57875
v_g017_057925,LWNaXMt9TLc,57925
v_g017_058643,LWNaXMt9TLc,58643
v_g017_059143,LWNaXMt9TLc,59143
v_g017_059193,LWNaXMt9TLc,59193
v_g017_059899,LWNaXMt9TLc,59899
v_g018_002067,QlVRtoC6GcE,2067
v_g018_002117,QlVRtoC6GcE,2117
v_g018_002893,QlVRtoC6GcE,2893
v_g018_002943,QlVRtoC6GcE,2943
v_g018_003573,QlVRtoC6GcE,3573
v_g018_003623,QlVRtoC6GcE,3623
v_g018_004542,QlVRtoC6GcE,4542
v_g018_004592,QlVRtoC6GcE,4592
v_g018_011315,QlVRtoC6GcE,11315
v_g018_011365,QlVRtoC6GcE,11365
v_g018_012116,QlVRtoC6GcE,12116
v_g018_012121,QlVRtoC6GcE,12121
v_g018_012171,QlVRtoC6GcE,12171
v_g018_015209,QlVRtoC6GcE,15209
v_g018_015259,QlVRtoC6GcE,15259
v_g018_020045,QlVRtoC6GcE,20045
v_g018_020095,QlVRtoC6GcE,20095
v_g018_020846,QlVRtoC6GcE,20846
v_g018_022293,QlVRtoC6GcE,22293
v_g018_022343,QlVRtoC6GcE,22343
v_g018_025315,QlVRtoC6GcE,25315
v_g018_025365,QlVRtoC6GcE,25365
v_g018_026483,QlVRtoC6GcE,26483
v_g018_026533,QlVRtoC6GcE,26533
v_g018_027490,QlVRtoC6GcE,27490
v_g018_027540,QlVRtoC6GcE,27540
v_g018_028274,QlVRtoC6GcE,28274
v_g018_028982,QlVRtoC6GcE,28982
v_g018_029032,QlVRtoC6GcE,29032
v_g018_029727,QlVRtoC6GcE,29727
v_g018_029869,QlVRtoC6GcE,29869
v_g018_029919,QlVRtoC6GcE,29919
v_g018_030725,QlVRtoC6GcE,30725
v_g018_030775,QlVRtoC6GcE,30775
v_g018_031480,QlVRtoC6GcE,31480
v_g018_032350,QlVRtoC6GcE,32350
v_g018_032400,QlVRtoC6GcE,32400
v_g018_035052,QlVRtoC6GcE,35052
v_g018_035102,QlVRtoC6GcE,35102
v_g018_037992,QlVRtoC6GcE,37992
v_g018_038042,QlVRtoC6GcE,38042
v_g018_039216,QlVRtoC6GcE,39216
v_g018_039266,QlVRtoC6GcE,39266
v_g018_039965,QlVRtoC6GcE,39965
v_g018_041995,QlVRtoC6GcE,41995
v_g018_045084,QlVRtoC6GcE,45084
v_g018_045134,QlVRtoC6GcE,45134
v_g018_045798,QlVRtoC6GcE,45798
v_g018_046525,QlVRtoC6GcE,46525
v_g018_046575,QlVRtoC6GcE,46575
v_g018_047715,QlVRtoC6GcE,47715
v_g018_047765,QlVRtoC6GcE,47765
v_g018_048970,QlVRtoC6GcE,48970
v_g018_049020,QlVRtoC6GcE,49020
v_g018_049771,QlVRtoC6GcE,49771
v_g018_050163,QlVRtoC6GcE,50163
v_g018_051021,QlVRtoC6GcE,51021
v_g018_051071,QlVRtoC6GcE,51071
v_g018_052060,QlVRtoC6GcE,52060
v_g018_053290,QlVRtoC6GcE,53290
v_g018_054041,QlVRtoC6GcE,54041
v_g018_054774,QlVRtoC6GcE,54774
v_g019_000703,VVDYSq-EoMw,703
v_g019_000753,VVDYSq-EoMw,753
v_g019_003147,VVDYSq-EoMw,3147
v_g019_003197,VVDYSq-EoMw,3197
v_g019_003891,VVDYSq-EoMw,3891
v_g019_005038,VVDYSq-EoMw,5038
v_g019_005088,VVDYSq-EoMw,5088
v_g019_005718,VVDYSq-EoMw,5718
v_g019_005768,VVDYSq-EoMw,5768
v_g019_006511,VVDYSq-EoMw,6511
v_g019_006561,VVDYSq-EoMw,6561
v_g019_007480,VVDYSq-EoMw,7480
v_g019_007530,VVDYSq-EoMw,7530
v_g019_008205,VVDYSq-EoMw,8205
v_g019_008977,VVDYSq-EoMw,8977
v_g019_009624,VVDYSq-EoMw,9624
v_g019_009674,VVDYSq-EoMw,9674
v_g019_012885,VVDYSq-EoMw,12885
v_g019_012935,VVDYSq-EoMw,12935
v_g019_014822,VVDYSq-EoMw,14822
v_g019_014872,VVDYSq-EoMw,14872
v_g019_015874,VVDYSq-EoMw,15874
v_g019_015924,VVDYSq-EoMw,15924
v_g019_016640,VVDYSq-EoMw,16640
v_g019_018452,VVDYSq-EoMw,18452
v_g019_018502,VVDYSq-EoMw,18502
v_g019_019340,VVDYSq-EoMw,19340
v_g019_019390,VVDYSq-EoMw,19390
v_g019_020066,VVDYSq-EoMw,20066
v_g019_021604,VVDYSq-EoMw,21604
v_g019_021654,VVDYSq-EoMw,21654
v_g019_029385,VVDYSq-EoMw,29385
v_g019_029435,VVDYSq-EoMw,29435
v_g019_031957,VVDYSq-EoMw,31957
v_g019_032007,VVDYSq-EoMw,32007
v_g019_032672,VVDYSq-EoMw,32672
v_g019_033425,VVDYSq-EoMw,33425
v_g019_033475,VVDYSq-EoMw,33475
v_g019_033985,VVDYSq-EoMw,33985
v_g019_034615,VVDYSq-EoMw,34615
v_g019_034665,VVDYSq-EoMw,34665
v_g019_035366,VVDYSq-EoMw,35366
v_g019_040898,VVDYSq-EoMw,40898
v_g019_040948,VVDYSq-EoMw,40948
v_g019_041592,VVDYSq-EoMw,41592
v_g019_041621,VVDYSq-EoMw,41621
v_g019_041642,VVDYSq-EoMw,41642
v_g019_042342,VVDYSq-EoMw,42342
v_g019_042441,VVDYSq-EoMw,42441
v_g019_042491,VVDYSq-EoMw,42491
v_g019_043682,VVDYSq-EoMw,43682
v_g019_043732,VVDYSq-EoMw,43732
v_g019_044398,VVDYSq-EoMw,44398
v_g019_044807,VVDYSq-EoMw,44807
v_g019_044857,VVDYSq-EoMw,44857
v_g019_046279,VVDYSq-EoMw,46279
v_g019_046329,VVDYSq-EoMw,46329
v_g019_048371,VVDYSq-EoMw,48371
v_g019_048421,VVDYSq-EoMw,48421
v_g020_-000367,vvuAReoU0WQ,367
v_g020_000245,vvuAReoU0WQ,245
v_g020_000295,vvuAReoU0WQ,295
v_g020_000799,vvuAReoU0WQ,799
v_g020_001264,vvuAReoU0WQ,1264
v_g020_001513,vvuAReoU0WQ,1513
v_g020_001571,vvuAReoU0WQ,1571
v_g020_001621,vvuAReoU0WQ,1621
v_g020_001917,vvuAReoU0WQ,1917
v_g020_001965,vvuAReoU0WQ,1965
v_g020_001967,vvuAReoU0WQ,1967
v_g020_002702,vvuAReoU0WQ,2702
v_g020_002752,vvuAReoU0WQ,2752
v_g020_004942,vvuAReoU0WQ,4942
v_g020_007387,vvuAReoU0WQ,7387
v_g020_008625,vvuAReoU0WQ,8625
v_g020_008675,vvuAReoU0WQ,8675
v_g020_009099,vvuAReoU0WQ,9099
v_g020_010325,vvuAReoU0WQ,10325
v_g020_011020,vvuAReoU0WQ,11020
v_g020_017704,vvuAReoU0WQ,17704
v_g020_018045,vvuAReoU0WQ,18045
v_g020_018095,vvuAReoU0WQ,18095
v_g020_018785,vvuAReoU0WQ,18785
v_g020_018835,vvuAReoU0WQ,18835
v_g020_019217,vvuAReoU0WQ,19217
v_g020_019267,vvuAReoU0WQ,19267
v_g020_019564,vvuAReoU0WQ,19564
v_g020_019949,vvuAReoU0WQ,19949
v_g020_022598,vvuAReoU0WQ,22598
v_g020_022648,vvuAReoU0WQ,22648
v_g020_023373,vvuAReoU0WQ,23373
v_g020_023927,vvuAReoU0WQ,23927
v_g020_023977,vvuAReoU0WQ,23977
v_g020_025743,vvuAReoU0WQ,25743
v_g020_025793,vvuAReoU0WQ,25793
v_g020_026582,vvuAReoU0WQ,26582
v_g020_026632,vvuAReoU0WQ,26632
v_g020_027139,vvuAReoU0WQ,27139
v_g020_027344,vvuAReoU0WQ,27344
v_g020_027844,vvuAReoU0WQ,27844
v_g020_029448,vvuAReoU0WQ,29448
v_g020_029498,vvuAReoU0WQ,29498
v_g020_030755,vvuAReoU0WQ,30755
v_g020_037484,vvuAReoU0WQ,37484
v_g020_037534,vvuAReoU0WQ,37534
v_g020_037892,vvuAReoU0WQ,37892
v_g020_037942,vvuAReoU0WQ,37942
v_g020_038249,vvuAReoU0WQ,38249
v_g020_038567,vvuAReoU0WQ,38567
v_g020_038680,vvuAReoU0WQ,38680
v_g020_046384,vvuAReoU0WQ,46384
v_g020_046434,vvuAReoU0WQ,46434
v_g020_046730,vvuAReoU0WQ,46730
v_g020_046780,vvuAReoU0WQ,46780
v_g020_049029,vvuAReoU0WQ,49029
v_g020_049275,vvuAReoU0WQ,49275
v_g020_049325,vvuAReoU0WQ,49325
v_g020_050076,vvuAReoU0WQ,50076
v_g020_054361,vvuAReoU0WQ,54361
v_g020_054411,vvuAReoU0WQ,54411
v_g020_055115,vvuAReoU0WQ,55115
v_g020_056028,vvuAReoU0WQ,56028
v_g020_056438,vvuAReoU0WQ,56438
v_g020_056488,vvuAReoU0WQ,56488
v_g020_056754,vvuAReoU0WQ,56754
v_g020_056993,vvuAReoU0WQ,56993
v_g020_057222,vvuAReoU0WQ,57222
v_g020_057744,vvuAReoU0WQ,57744
v_g022_-000012,-KSjDtzpnC4,12
v_g022_000038,-KSjDtzpnC4,38
v_g022_000592,-KSjDtzpnC4,592
v_g022_000743,-KSjDtzpnC4,743
v_g022_002394,-KSjDtzpnC4,2394
v_g022_005588,-KSjDtzpnC4,5588
v_g022_005638,-KSjDtzpnC4,5638
v_g022_006111,-KSjDtzpnC4,6111
v_g022_006330,-KSjDtzpnC4,6330
v_g022_006485,-KSjDtzpnC4,6485
v_g022_006535,-KSjDtzpnC4,6535
v_g022_006816,-KSjDtzpnC4,6816
v_g022_007184,-KSjDtzpnC4,7184
v_g022_007622,-KSjDtzpnC4,7622
v_g022_007672,-KSjDtzpnC4,7672
v_g022_007985,-KSjDtzpnC4,7985
v_g022_008125,-KSjDtzpnC4,8125
v_g022_008661,-KSjDtzpnC4,8661
v_g022_008821,-KSjDtzpnC4,8821
v_g022_009151,-KSjDtzpnC4,9151
v_g022_009889,-KSjDtzpnC4,9889
v_g022_010060,-KSjDtzpnC4,10060
v_g022_010110,-KSjDtzpnC4,10110
v_g022_010674,-KSjDtzpnC4,10674
v_g022_010724,-KSjDtzpnC4,10724
v_g022_010807,-KSjDtzpnC4,10807
v_g022_011320,-KSjDtzpnC4,11320
v_g022_011370,-KSjDtzpnC4,11370
v_g022_011405,-KSjDtzpnC4,11405
v_g022_011888,-KSjDtzpnC4,11888
v_g022_011938,-KSjDtzpnC4,11938
v_g022_012075,-KSjDtzpnC4,12075
v_g022_012427,-KSjDtzpnC4,12427
v_g022_012477,-KSjDtzpnC4,12477
v_g022_013046,-KSjDtzpnC4,13046
v_g022_013096,-KSjDtzpnC4,13096
v_g022_013167,-KSjDtzpnC4,13167
v_g022_013525,-KSjDtzpnC4,13525
v_g022_013758,-KSjDtzpnC4,13758
v_g022_014260,-KSjDtzpnC4,14260
v_g022_014310,-KSjDtzpnC4,14310
v_g022_014756,-KSjDtzpnC4,14756
v_g022_017493,-KSjDtzpnC4,17493
v_g022_017543,-KSjDtzpnC4,17543
v_g022_018262,-KSjDtzpnC4,18262
v_g022_019198,-KSjDtzpnC4,19198
v_g022_019248,-KSjDtzpnC4,19248
v_g022_019750,-KSjDtzpnC4,19750
